,cr_lmt_amt,prev_cr_lmt_amt,incm_amt,age,label
4898,45000.0,36000.0,18000,40.0,1.0
4899,320000.0,160000.0,141887,40.0,0.0
4900,80000.0,0.0,105473,30.0,0.0
4901,80000.0,0.0,105473,30.0,0.0
4902,88000.0,196000.0,39250,55.0,1.0
4903,32000.0,62000.0,25829,32.0,1.0
4904,196000.0,0.0,87500,50.0,0.0
4905,35000.0,0.0,20000,43.0,1.0
4906,35000.0,0.0,20000,43.0,0.0
4907,60000.0,0.0,22000,36.0,0.0
4908,60000.0,78000.0,22000,36.0,1.0
4909,700000.0,400000.0,202656,68.0,1.0
4910,50000.0,0.0,46000,35.0,0.0
4911,105000.0,0.0,35000,38.0,1.0
4912,100000.0,0.0,120000,41.0,0.0
4913,180000.0,0.0,120000,41.0,0.0
4914,77000.0,0.0,38750,54.0,1.0
4915,178000.0,0.0,79372,39.0,0.0
4916,0.0,0.0,79372,39.0,0.0
4917,33000.0,0.0,19137,37.0,0.0
4918,463000.0,0.0,205804,47.0,1.0
4919,231500.0,0.0,205804,47.0,1.0
4920,100000.0,120000.0,52876,39.0,0.0
4921,87000.0,97018.0,25000,43.0,0.0
4922,30000.0,33000.0,15000,27.0,0.0
4923,30000.0,36000.0,15000,27.0,0.0
4924,50000.0,70000.0,36041,30.0,1.0
4925,110000.0,310000.0,44300,46.0,0.0
4926,60000.0,30000.0,20173,33.0,0.0
4927,278000.0,0.0,139000,56.0,1.0
4928,50000.0,50000.0,20000,31.0,0.0
4929,64000.0,32000.0,27008,40.0,0.0
4930,50000.0,0.0,24161,38.0,0.0
4931,20000.0,0.0,17441,33.0,0.0
4932,180000.0,0.0,82117,77.0,0.0
4933,230000.0,200000.0,115146,45.0,0.0
4934,133000.0,0.0,53531,36.0,0.0
4935,70000.0,84000.0,35133,29.0,0.0
4936,242000.0,292000.0,1000000,46.0,0.0
4937,289000.0,569000.0,1000000,46.0,1.0
4938,33000.0,0.0,30415,35.0,1.0
4939,22000.0,107000.0,30415,35.0,0.0
4940,26000.0,0.0,15278,37.0,0.0
4941,26000.0,0.0,15278,37.0,1.0
4942,100000.0,0.0,297735,62.0,0.0
4943,232000.0,0.0,116000,47.0,1.0
4944,232000.0,0.0,116000,47.0,0.0
4945,75000.0,90000.0,37651,29.0,1.0
4946,72000.0,60000.0,30000,37.0,1.0
4947,72000.0,36000.0,30000,63.0,0.0
4948,48000.0,0.0,28100,44.0,0.0
4949,100000.0,130000.0,100000,34.0,0.0
4950,68000.0,0.0,39192,34.0,0.0
4951,68000.0,78000.0,39192,34.0,1.0
4952,400000.0,0.0,200000,48.0,0.0
4953,112000.0,65000.0,45000,55.0,1.0
4954,34000.0,44000.0,17000,45.0,0.0
4955,34000.0,0.0,17000,45.0,1.0
4956,100000.0,0.0,58333,39.0,0.0
4957,100000.0,0.0,58333,39.0,1.0
4958,100000.0,0.0,50000,42.0,0.0
4959,57000.0,74100.0,28500,38.0,0.0
4960,57000.0,0.0,28500,38.0,0.0
4961,151000.0,153010.0,43381,38.0,0.0
4962,30000.0,0.0,26729,33.0,1.0
4963,30000.0,33000.0,26729,33.0,0.0
4964,50000.0,70000.0,30000,44.0,0.0
4965,72000.0,0.0,36000,35.0,0.0
4966,36000.0,0.0,18000,24.0,0.0
4967,36000.0,0.0,18000,24.0,0.0
4968,72000.0,86400.0,29000,35.0,0.0
4969,1000000.0,600000.0,1214211,48.0,0.0
4970,65000.0,0.0,32640,60.0,0.0
4971,295000.0,0.0,118330,38.0,1.0
4972,33000.0,0.0,19200,28.0,1.0
4973,33000.0,0.0,19200,28.0,0.0
4974,47000.0,0.0,19000,35.0,0.0
4975,23000.0,0.0,19000,35.0,0.0
4976,100000.0,499000.0,99925,23.0,1.0
4977,100000.0,0.0,99925,23.0,1.0
4978,44000.0,59000.0,22428,37.0,0.0
4979,66000.0,0.0,33127,31.0,0.0
4980,0.0,123000.0,61781,51.0,0.0
4981,154000.0,123000.0,61781,51.0,1.0
4982,10000.0,123000.0,61781,51.0,0.0
4983,181000.0,0.0,90947,31.0,1.0
4984,176000.0,196000.0,88000,45.0,0.0
4985,54000.0,71000.0,15538,26.0,1.0
4986,80000.0,0.0,25000,56.0,0.0
4987,41000.0,30000.0,16428,54.0,1.0
4988,160000.0,0.0,71663,39.0,0.0
4989,66000.0,0.0,33404,33.0,0.0
4990,39000.0,0.0,26398,37.0,0.0
4991,55900.0,40000.0,21500,49.0,0.0
4992,315000.0,0.0,158371,49.0,1.0
4993,80000.0,96000.0,36287,31.0,1.0
4994,107000.0,86000.0,43000,37.0,1.0
4995,200000.0,0.0,75000,72.0,0.0
4996,80000.0,0.0,40000,29.0,0.0
4997,200000.0,0.0,79536,47.0,1.0
4998,0.0,0.0,79536,47.0,1.0
4999,50000.0,75000.0,79536,47.0,1.0
5000,20000.0,40000.0,16463,44.0,1.0
5001,189000.0,269000.0,84416,40.0,0.0
5002,0.0,0.0,27000,31.0,1.0
5003,47000.0,0.0,27000,31.0,0.0
5004,69000.0,0.0,30888,30.0,0.0
5005,149000.0,100000.0,40000,57.0,1.0
5006,50000.0,0.0,28591,34.0,0.0
5007,42000.0,192000.0,107111,34.0,0.0
5008,70000.0,0.0,107111,34.0,0.0
5009,70000.0,0.0,107111,34.0,1.0
5010,138000.0,0.0,69097,41.0,1.0
5011,150000.0,0.0,153720,31.0,0.0
5012,75000.0,0.0,38200,44.0,0.0
5013,60000.0,0.0,38200,44.0,1.0
5014,43000.0,0.0,25093,27.0,0.0
5015,43000.0,0.0,25093,27.0,0.0
5016,70000.0,40000.0,28208,40.0,1.0
5017,40000.0,60000.0,23094,44.0,1.0
5018,50000.0,300000.0,100000,68.0,0.0
5019,50000.0,150000.0,100000,68.0,1.0
5020,50000.0,0.0,28434,34.0,0.0
5021,100000.0,0.0,50000,27.0,0.0
5022,42000.0,0.0,42174,29.0,1.0
5023,42000.0,0.0,42174,29.0,0.0
5024,41000.0,0.0,20638,46.0,0.0
5025,600000.0,1000000.0,385742,64.0,0.0
5026,500000.0,700000.0,385742,64.0,0.0
5027,200000.0,260000.0,115169,33.0,0.0
5028,125000.0,0.0,103441,58.0,0.0
5029,250000.0,300000.0,103441,58.0,0.0
5030,690000.0,366000.0,199081,52.0,0.0
5031,690000.0,366000.0,199081,52.0,0.0
5032,30000.0,30000.0,15120,52.0,0.0
5033,40000.0,55000.0,21844,38.0,1.0
5034,120000.0,60000.0,65509,48.0,1.0
5035,120000.0,60000.0,65509,48.0,0.0
5036,66000.0,75237.0,19000,29.0,1.0
5037,240000.0,440000.0,107000,62.0,0.0
5038,0.0,0.0,26627,32.0,0.0
5039,53000.0,0.0,26627,32.0,1.0
5040,53000.0,0.0,26627,32.0,1.0
5041,48000.0,99000.0,19827,28.0,1.0
5042,48000.0,99000.0,19827,28.0,0.0
5043,88000.0,105600.0,44000,38.0,0.0
5044,0.0,98000.0,44000,38.0,1.0
5045,34000.0,0.0,17000,29.0,0.0
5046,34000.0,0.0,17000,29.0,0.0
5047,525000.0,500000.0,955651,65.0,0.0
5048,525000.0,0.0,955651,65.0,0.0
5049,150000.0,600000.0,120345,51.0,0.0
5050,360000.0,364000.0,145812,45.0,1.0
5051,76000.0,66000.0,19000,33.0,1.0
5052,208000.0,362535.0,200000,56.0,0.0
5053,100000.0,0.0,70436,43.0,0.0
5054,100000.0,0.0,49983,46.0,0.0
5055,80000.0,40000.0,32457,34.0,0.0
5056,40000.0,130000.0,32457,34.0,0.0
5057,30000.0,0.0,17742,33.0,0.0
5058,60000.0,90000.0,24724,24.0,0.0
5059,60000.0,0.0,24724,24.0,0.0
5060,90000.0,117000.0,25550,35.0,0.0
5061,34000.0,0.0,19906,32.0,0.0
5062,72000.0,82000.0,30193,34.0,0.0
5063,31000.0,0.0,18000,34.0,0.0
5064,116000.0,0.0,58460,35.0,0.0
5065,50000.0,0.0,58460,35.0,0.0
5066,130000.0,0.0,65710,43.0,0.0
5067,130000.0,0.0,65710,43.0,1.0
5068,27000.0,62000.0,15573,38.0,0.0
5069,32000.0,0.0,18567,37.0,0.0
5070,34000.0,0.0,17000,25.0,1.0
5071,37000.0,157000.0,39316,32.0,0.0
5072,79000.0,0.0,36458,27.0,0.0
5073,79000.0,113700.0,36458,27.0,0.0
5074,127000.0,0.0,36458,27.0,0.0
5075,200000.0,0.0,230000,44.0,0.0
5076,69000.0,58000.0,23033,28.0,0.0
5077,50000.0,0.0,41510,30.0,1.0
5078,50000.0,0.0,41510,30.0,0.0
5079,50000.0,0.0,25000,69.0,0.0
5080,190000.0,228000.0,97600,44.0,1.0
5081,100000.0,0.0,97600,44.0,1.0
5082,58000.0,69600.0,24931,43.0,0.0
5083,65000.0,87410.0,65000,34.0,0.0
5084,100000.0,0.0,1026247,68.0,0.0
5085,360000.0,300000.0,97257,53.0,0.0
5086,50000.0,90000.0,97257,53.0,0.0
5087,300000.0,0.0,97257,53.0,0.0
5088,50000.0,150000.0,97257,53.0,1.0
5089,140000.0,0.0,92866,37.0,1.0
5090,240000.0,288000.0,130396,33.0,1.0
5091,58000.0,0.0,29000,45.0,0.0
5092,147000.0,100000.0,42000,34.0,0.0
5093,30000.0,0.0,26000,42.0,1.0
5094,94000.0,0.0,53643,57.0,0.0
5095,124000.0,40000.0,62435,46.0,0.0
5096,90000.0,0.0,47631,30.0,1.0
5097,62000.0,0.0,31250,26.0,0.0
5098,62000.0,82000.0,31250,26.0,1.0
5099,48000.0,30000.0,16000,54.0,0.0
5100,30000.0,0.0,16000,54.0,0.0
5101,50000.0,35000.0,20401,46.0,0.0
5102,313000.0,473025.0,125479,64.0,0.0
5103,200000.0,0.0,105430,38.0,1.0
5104,30000.0,60000.0,30000,26.0,1.0
5105,30000.0,0.0,31050,54.0,1.0
5106,30000.0,0.0,31050,54.0,1.0
5107,137000.0,125000.0,31410,52.0,0.0
5108,37000.0,0.0,45000,53.0,1.0
5109,74000.0,50000.0,45000,53.0,0.0
5110,143000.0,0.0,63808,41.0,0.0
5111,146000.0,0.0,73000,40.0,0.0
5112,146000.0,0.0,73000,40.0,0.0
5113,42000.0,46200.0,21000,53.0,0.0
5114,12000.0,144000.0,64033,34.0,1.0
5115,144000.0,0.0,64033,34.0,0.0
5116,100000.0,0.0,50000,51.0,0.0
5117,70000.0,0.0,70000,34.0,1.0
5118,30000.0,60000.0,30813,25.0,0.0
5119,160000.0,0.0,248262,40.0,0.0
5120,65000.0,0.0,64901,29.0,0.0
5121,42000.0,0.0,21424,38.0,0.0
5122,86000.0,0.0,57802,43.0,0.0
5123,167000.0,0.0,66931,39.0,0.0
5124,107000.0,128400.0,53880,44.0,0.0
5125,57000.0,0.0,23080,49.0,1.0
5126,100000.0,110000.0,44524,40.0,0.0
5127,115000.0,80000.0,56398,65.0,0.0
5128,110000.0,0.0,64333,26.0,0.0
5129,67000.0,97000.0,33637,30.0,0.0
5130,50000.0,0.0,30162,29.0,0.0
5131,75000.0,95000.0,37083,34.0,0.0
5132,30000.0,35000.0,15905,36.0,0.0
5133,164000.0,465800.0,82433,38.0,0.0
5134,288000.0,288000.0,150000,78.0,0.0
5135,80000.0,0.0,48090,34.0,0.0
5136,15000.0,0.0,48090,34.0,0.0
5137,53000.0,68000.0,26916,38.0,0.0
5138,53000.0,0.0,26916,38.0,0.0
5139,68000.0,53000.0,30700,51.0,0.0
5140,0.0,68000.0,30700,51.0,0.0
5141,37000.0,0.0,23940,46.0,0.0
5142,164000.0,0.0,73104,32.0,1.0
5143,450000.0,0.0,1979382,58.0,0.0
5144,92000.0,109000.0,45530,34.0,1.0
5145,92000.0,192000.0,45530,34.0,1.0
5146,100000.0,120000.0,60247,42.0,0.0
5147,100000.0,120000.0,60247,42.0,0.0
5148,100000.0,0.0,60247,42.0,1.0
5149,40000.0,50000.0,21000,37.0,1.0
5150,131000.0,170300.0,52700,49.0,0.0
5151,171000.0,110000.0,47143,55.0,0.0
5152,160000.0,0.0,64106,42.0,0.0
5153,130000.0,0.0,150744,60.0,0.0
5154,84000.0,0.0,33540,42.0,0.0
5155,51000.0,30000.0,20687,35.0,0.0
5156,57000.0,72000.0,23000,39.0,0.0
5157,120000.0,170000.0,43823,31.0,1.0
5158,66000.0,0.0,33000,50.0,1.0
5159,260000.0,0.0,130639,36.0,0.0
5160,118000.0,106000.0,47500,39.0,0.0
5161,120000.0,155000.0,62755,31.0,1.0
5162,120000.0,150000.0,62755,31.0,0.0
5163,120000.0,40000.0,62755,31.0,1.0
5164,44000.0,52800.0,22450,29.0,0.0
5165,0.0,60000.0,58054,48.0,1.0
5166,122000.0,0.0,34862,26.0,0.0
5167,100000.0,0.0,20500,51.0,0.0
5168,150000.0,170000.0,54715,31.0,1.0
5169,253000.0,0.0,112571,57.0,0.0
5170,253000.0,0.0,112571,57.0,0.0
5171,100000.0,0.0,50290,55.0,0.0
5172,160000.0,310000.0,100480,38.0,0.0
5173,80000.0,64000.0,32000,35.0,0.0
5174,150000.0,0.0,55000,42.0,0.0
5175,0.0,0.0,55000,42.0,0.0
5176,100000.0,165000.0,55000,42.0,0.0
5177,47000.0,30000.0,19000,48.0,1.0
5178,26000.0,0.0,15209,34.0,1.0
5179,100000.0,0.0,84400,49.0,0.0
5180,163000.0,1045000.0,32699,37.0,0.0
5181,180000.0,280000.0,73930,52.0,0.0
5182,84000.0,0.0,37470,46.0,1.0
5183,27000.0,0.0,15500,45.0,0.0
5184,26000.0,0.0,15000,31.0,0.0
5185,500000.0,0.0,315033,58.0,0.0
5186,48000.0,40000.0,20090,45.0,1.0
5187,100000.0,0.0,64172,39.0,1.0
5188,200000.0,0.0,100000,56.0,1.0
5189,66000.0,91000.0,19000,31.0,0.0
5190,100000.0,46000.0,43970,34.0,1.0
5191,40000.0,0.0,20000,30.0,0.0
5192,380000.0,340000.0,139619,61.0,0.0
5193,1080000.0,680000.0,139619,61.0,0.0
5194,90000.0,0.0,72001,24.0,0.0
5195,200000.0,208000.0,100000,64.0,0.0
5196,400000.0,400000.0,137903,45.0,0.0
5197,90000.0,228000.0,45634,49.0,1.0
5198,77000.0,110000.0,22000,53.0,0.0
5199,40000.0,103000.0,20623,27.0,1.0
5200,80000.0,96000.0,38733,34.0,0.0
5201,200000.0,260000.0,112496,57.0,0.0
5202,160000.0,80000.0,117140,33.0,1.0
5203,80000.0,0.0,117140,33.0,0.0
5204,0.0,0.0,117140,33.0,1.0
5205,33000.0,0.0,19268,32.0,0.0
5206,43000.0,83000.0,21867,37.0,1.0
5207,130000.0,0.0,65875,40.0,1.0
5208,130000.0,140000.0,65875,40.0,0.0
5209,78000.0,0.0,22500,28.0,1.0
5210,77000.0,96715.0,19343,46.0,0.0
5211,80000.0,100000.0,23653,41.0,1.0
5212,30000.0,42000.0,28600,37.0,0.0
5213,20000.0,0.0,17000,30.0,0.0
5214,94000.0,0.0,30000,40.0,0.0
5215,81000.0,162000.0,32414,66.0,0.0
5216,80000.0,0.0,44336,27.0,0.0
5217,27000.0,0.0,15525,31.0,0.0
5218,43000.0,33000.0,19000,35.0,0.0
5219,33000.0,0.0,19000,35.0,0.0
5220,100000.0,0.0,70662,46.0,0.0
5221,100000.0,0.0,70662,46.0,0.0
5222,90000.0,38000.0,37116,34.0,1.0
5223,56000.0,0.0,28000,47.0,0.0
5224,56000.0,0.0,28000,47.0,0.0
5225,158000.0,0.0,45297,28.0,1.0
5226,200000.0,0.0,100000,49.0,0.0
5227,0.0,0.0,100000,49.0,0.0
5228,57000.0,40000.0,70350,45.0,0.0
5229,49000.0,63700.0,24633,37.0,0.0
5230,49000.0,63700.0,24633,37.0,0.0
5231,80000.0,170000.0,36000,52.0,0.0
5232,374000.0,0.0,149719,66.0,0.0
5233,40000.0,0.0,24450,32.0,0.0
5234,53000.0,53000.0,30640,41.0,0.0
5235,33000.0,0.0,19000,40.0,0.0
5236,33000.0,0.0,19000,40.0,1.0
5237,150000.0,50000.0,70000,32.0,0.0
5238,91000.0,0.0,52278,40.0,0.0
5239,91000.0,0.0,52278,40.0,0.0
5240,44000.0,0.0,25174,42.0,0.0
5241,50000.0,0.0,20000,35.0,0.0
5242,85000.0,70000.0,17000,50.0,0.0
5243,200000.0,481072.0,102203,49.0,0.0
5244,40000.0,0.0,20083,31.0,1.0
5245,32000.0,38400.0,18806,36.0,0.0
5246,120000.0,320000.0,67560,34.0,1.0
5247,253000.0,0.0,112456,54.0,0.0
5248,100000.0,120000.0,42000,36.0,0.0
5249,100000.0,0.0,42000,36.0,0.0
5250,100000.0,0.0,42000,36.0,1.0
5251,70000.0,0.0,47321,32.0,0.0
5252,144000.0,172800.0,96433,44.0,0.0
5253,144000.0,172800.0,96433,44.0,0.0
5254,25000.0,0.0,59942,37.0,0.0
5255,70000.0,23000.0,59942,37.0,0.0
5256,100000.0,103162.0,59942,37.0,0.0
5257,100000.0,0.0,59942,37.0,0.0
5258,84000.0,134000.0,30000,52.0,1.0
5259,197000.0,242000.0,78830,50.0,0.0
5260,19000.0,219000.0,15750,27.0,0.0
5261,30000.0,55000.0,20558,30.0,0.0
5262,30000.0,0.0,20558,30.0,0.0
5263,375000.0,0.0,150000,63.0,1.0
5264,375000.0,0.0,150000,63.0,0.0
5265,375000.0,450000.0,150000,63.0,0.0
5266,78000.0,0.0,22500,45.0,0.0
5267,78000.0,0.0,22500,45.0,0.0
5268,70000.0,0.0,29732,31.0,0.0
5269,78000.0,93600.0,22500,28.0,0.0
5270,50000.0,76000.0,25000,43.0,0.0
5271,110000.0,121000.0,59776,29.0,0.0
5272,32000.0,52000.0,20393,33.0,1.0
5273,32000.0,0.0,20393,33.0,1.0
5274,32000.0,0.0,20393,33.0,0.0
5275,50000.0,26000.0,52000,51.0,0.0
5276,104000.0,0.0,52000,51.0,0.0
5277,94000.0,0.0,73000,43.0,0.0
5278,150000.0,0.0,100396,38.0,0.0
5279,33000.0,0.0,26918,43.0,0.0
5280,70000.0,0.0,35651,34.0,0.0
5281,350000.0,0.0,238016,56.0,1.0
5282,126500.0,126500.0,101234,60.0,0.0
5283,80000.0,192000.0,101234,60.0,0.0
5284,303000.0,253000.0,101234,60.0,0.0
5285,195000.0,0.0,128000,62.0,1.0
5286,640000.0,779942.0,128000,62.0,0.0
5287,80000.0,40000.0,32000,33.0,1.0
5288,70000.0,80000.0,32000,33.0,1.0
5289,50000.0,60000.0,25118,36.0,0.0
5290,150000.0,180000.0,75766,28.0,0.0
5291,150000.0,0.0,75766,28.0,1.0
5292,150000.0,0.0,75766,28.0,1.0
5293,65000.0,0.0,38691,35.0,0.0
5294,25000.0,0.0,15183,34.0,1.0
5295,80000.0,0.0,43026,53.0,0.0
5296,83000.0,0.0,41920,35.0,0.0
5297,20000.0,0.0,33491,35.0,1.0
5298,24000.0,0.0,19543,25.0,0.0
5299,543000.0,0.0,271802,78.0,0.0
5300,543000.0,0.0,271802,78.0,1.0
5301,52000.0,82000.0,42000,50.0,0.0
5302,55000.0,66000.0,27893,29.0,0.0
5303,61000.0,0.0,30956,51.0,0.0
5304,80000.0,0.0,30000,61.0,0.0
5305,224000.0,200000.0,89879,48.0,0.0
5306,168000.0,46000.0,75000,39.0,1.0
5307,168000.0,46000.0,75000,39.0,1.0
5308,23000.0,0.0,18792,31.0,0.0
5309,50000.0,0.0,46813,37.0,1.0
5310,50000.0,80000.0,46813,37.0,0.0
5311,150000.0,225470.0,159176,60.0,0.0
5312,94000.0,144000.0,47475,44.0,0.0
5313,80000.0,170000.0,35967,32.0,0.0
5314,82000.0,0.0,33020,55.0,1.0
5315,40000.0,0.0,20190,40.0,0.0
5316,40000.0,0.0,20190,40.0,0.0
5317,100000.0,0.0,39925,43.0,1.0
5318,124000.0,54000.0,43556,35.0,0.0
5319,119000.0,95000.0,47671,52.0,1.0
5320,64000.0,0.0,43189,26.0,0.0
5321,46000.0,66000.0,20000,42.0,0.0
5322,57000.0,68000.0,28949,45.0,1.0
5323,160000.0,0.0,75000,57.0,1.0
5324,175000.0,0.0,70532,39.0,0.0
5325,75000.0,0.0,100268,28.0,0.0
5326,105000.0,115500.0,52700,41.0,0.0
5327,99000.0,0.0,44000,42.0,0.0
5328,100000.0,0.0,42000,31.0,1.0
5329,59000.0,0.0,34000,44.0,0.0
5330,60000.0,0.0,34666,51.0,0.0
5331,50000.0,30000.0,230000,58.0,1.0
5332,60000.0,30000.0,24752,35.0,0.0
5333,210000.0,170000.0,69610,45.0,0.0
5334,200000.0,0.0,108333,48.0,1.0
5335,200000.0,0.0,108333,48.0,0.0
5336,0.0,91200.0,38000,30.0,1.0
5337,76000.0,91200.0,38000,30.0,0.0
5338,100000.0,120000.0,100000,59.0,1.0
5339,100000.0,0.0,100000,59.0,0.0
5340,40000.0,0.0,19408,26.0,0.0
5341,65000.0,0.0,52229,46.0,0.0
5342,65000.0,365000.0,52229,46.0,0.0
5343,150000.0,250000.0,79434,28.0,1.0
5344,150000.0,0.0,79434,28.0,1.0
5345,60000.0,0.0,36517,40.0,0.0
5346,40000.0,0.0,47214,32.0,0.0
5347,30000.0,0.0,25043,41.0,0.0
5348,30000.0,0.0,19310,47.0,0.0
5349,110000.0,0.0,44593,40.0,0.0
5350,110000.0,0.0,44593,40.0,0.0
5351,122000.0,142000.0,37680,44.0,1.0
5352,50000.0,150000.0,50000,29.0,0.0
5353,80000.0,104000.0,44421,31.0,0.0
5354,30000.0,39000.0,22000,33.0,0.0
5355,55000.0,90000.0,31751,37.0,0.0
5356,30000.0,0.0,17281,35.0,0.0
5357,0.0,0.0,17281,35.0,1.0
5358,120000.0,130000.0,56721,39.0,0.0
5359,110000.0,230000.0,50933,27.0,0.0
5360,110000.0,0.0,50933,27.0,0.0
5361,100000.0,100000.0,31246,48.0,1.0
5362,20000.0,0.0,31246,48.0,0.0
5363,156000.0,0.0,31246,48.0,1.0
5364,20000.0,0.0,31246,48.0,1.0
5365,50000.0,60000.0,42000,30.0,0.0
5366,98000.0,0.0,49000,54.0,1.0
5367,25000.0,0.0,15030,27.0,0.0
5368,60000.0,38000.0,23955,26.0,0.0
5369,80000.0,0.0,48190,48.0,1.0
5370,67000.0,0.0,54000,39.0,1.0
5371,150000.0,313332.0,116201,56.0,1.0
5372,235000.0,275000.0,127000,37.0,0.0
5373,235000.0,0.0,127000,37.0,0.0
5374,67000.0,77000.0,39427,51.0,0.0
5375,67000.0,0.0,39427,51.0,1.0
5376,100000.0,0.0,50000,57.0,0.0
5377,225000.0,275000.0,75000,47.0,0.0
5378,58000.0,69600.0,16743,39.0,0.0
5379,28000.0,0.0,16400,33.0,0.0
5380,260000.0,0.0,131023,44.0,1.0
5381,66000.0,0.0,19000,35.0,0.0
5382,78000.0,0.0,22500,31.0,0.0
5383,78000.0,93600.0,22500,31.0,1.0
5384,67000.0,0.0,22500,31.0,1.0
5385,88000.0,0.0,59012,31.0,0.0
5386,88000.0,0.0,59012,31.0,0.0
5387,57000.0,67000.0,33014,34.0,0.0
5388,186000.0,0.0,93331,68.0,1.0
5389,143000.0,163000.0,63577,36.0,1.0
5390,100000.0,0.0,53710,47.0,0.0
5391,100000.0,0.0,48000,31.0,0.0
5392,80000.0,0.0,40573,57.0,1.0
5393,40000.0,0.0,40573,57.0,0.0
5394,0.0,50000.0,42000,32.0,0.0
5395,147000.0,167000.0,42000,32.0,0.0
5396,147000.0,0.0,42000,32.0,0.0
5397,36000.0,51000.0,24078,28.0,0.0
5398,146000.0,0.0,65000,38.0,1.0
5399,100000.0,39000.0,48488,35.0,0.0
5400,200000.0,78000.0,77080,36.0,0.0
5401,27000.0,45000.0,15890,28.0,1.0
5402,74000.0,0.0,33133,42.0,1.0
5403,130000.0,92000.0,53872,43.0,0.0
5404,66000.0,0.0,51220,27.0,1.0
5405,66000.0,0.0,51220,27.0,1.0
5406,250000.0,66000.0,51220,27.0,0.0
5407,33000.0,93000.0,19000,31.0,0.0
5408,50000.0,60000.0,25144,30.0,0.0
5409,40000.0,0.0,44520,40.0,0.0
5410,80000.0,54000.0,44520,40.0,0.0
5411,80000.0,0.0,40000,28.0,0.0
5412,36000.0,18000.0,15000,35.0,0.0
5413,81000.0,56000.0,32525,44.0,0.0
5414,122000.0,85000.0,49056,42.0,1.0
5415,90000.0,0.0,60000,33.0,0.0
5416,50000.0,0.0,29041,43.0,0.0
5417,35000.0,0.0,25250,62.0,0.0
5418,34000.0,0.0,17000,28.0,0.0
5419,310000.0,240000.0,124372,50.0,0.0
5420,100000.0,0.0,96211,49.0,0.0
5421,132000.0,0.0,59060,31.0,1.0
5422,50000.0,0.0,25065,30.0,0.0
5423,50000.0,0.0,25065,30.0,0.0
5424,74000.0,0.0,37000,40.0,0.0
5425,41000.0,78000.0,23750,41.0,1.0
5426,41000.0,0.0,23750,41.0,1.0
5427,60000.0,72666.0,52885,42.0,0.0
5428,30000.0,104000.0,20971,23.0,1.0
5429,89000.0,92862.0,44856,32.0,0.0
5430,130000.0,0.0,39240,55.0,0.0
5431,80000.0,0.0,47500,40.0,0.0
5432,60000.0,0.0,30000,39.0,0.0
5433,200000.0,0.0,22663,52.0,0.0
5434,100000.0,0.0,683988,58.0,1.0
5435,360000.0,364000.0,683988,58.0,1.0
5436,100000.0,0.0,53414,54.0,0.0
5437,100000.0,0.0,53414,54.0,0.0
5438,56000.0,76000.0,28396,48.0,0.0
5439,71000.0,0.0,57548,37.0,1.0
5440,71000.0,134309.0,57548,37.0,0.0
5441,208000.0,0.0,403196,50.0,1.0
5442,208000.0,308000.0,403196,50.0,1.0
5443,500000.0,0.0,403196,50.0,1.0
5444,29000.0,49000.0,16740,35.0,1.0
5445,29000.0,0.0,16740,35.0,0.0
5446,240000.0,74000.0,69285,45.0,0.0
5447,49000.0,0.0,24928,26.0,0.0
5448,90000.0,0.0,48870,28.0,0.0
5449,27000.0,0.0,15840,39.0,0.0
5450,272000.0,372000.0,136001,48.0,0.0
5451,272000.0,0.0,136001,48.0,0.0
5452,28000.0,33600.0,19074,28.0,1.0
5453,102000.0,132600.0,51399,30.0,0.0
5454,36000.0,0.0,29350,47.0,0.0
5455,37000.0,0.0,24729,36.0,1.0
5456,19000.0,0.0,19162,39.0,0.0
5457,30000.0,15000.0,145567,58.0,0.0
5458,20000.0,270000.0,145567,58.0,0.0
5459,100000.0,0.0,50100,36.0,0.0
5460,30000.0,39000.0,15000,39.0,1.0
5461,30000.0,0.0,15000,39.0,1.0
5462,147000.0,0.0,42000,36.0,0.0
5463,147000.0,70000.0,42000,36.0,1.0
5464,158000.0,108000.0,80052,47.0,0.0
5465,45000.0,52312.0,19066,34.0,1.0
5466,110000.0,132000.0,55000,53.0,0.0
5467,180000.0,0.0,92712,53.0,1.0
5468,100000.0,0.0,51561,32.0,1.0
5469,100000.0,0.0,51561,32.0,1.0
5470,108000.0,0.0,41552,38.0,0.0
5471,87000.0,70000.0,35000,33.0,0.0
5472,75000.0,95000.0,30000,42.0,0.0
5473,80000.0,0.0,80447,47.0,0.0
5474,260000.0,0.0,169320,41.0,0.0
5475,50000.0,0.0,25000,55.0,0.0
5476,74000.0,92704.0,74870,43.0,0.0
5477,50000.0,0.0,45833,25.0,1.0
5478,50000.0,0.0,45833,25.0,0.0
5479,100000.0,0.0,56580,64.0,0.0
5480,60000.0,72000.0,41675,36.0,0.0
5481,200000.0,260000.0,80000,34.0,1.0
5482,18000.0,48000.0,15000,44.0,0.0
5483,18000.0,0.0,15000,44.0,1.0
5484,28000.0,0.0,16000,27.0,0.0
5485,270000.0,0.0,274333,62.0,0.0
5486,240000.0,440000.0,274333,62.0,0.0
5487,108000.0,0.0,54422,38.0,0.0
5488,220000.0,0.0,110000,39.0,0.0
5489,48000.0,0.0,27856,28.0,1.0
5490,30000.0,0.0,17518,28.0,0.0
5491,76000.0,0.0,43577,27.0,0.0
5492,109000.0,70000.0,46150,54.0,0.0
